phi theta x y z pt prodx prody prodz t pid
2.85961 1.32649 27.51983 12.38620 -61.68059 0.00571 22.67661 3.93980 -74.93000 0.46377 11
0.81926 1.42487 30.16500 3.95996 -57.85070 0.00571 22.67661 3.93980 -74.93000 0.54055 11
3.05338 1.46322 27.45486 12.54304 -56.38172 0.00571 22.67661 3.93980 -74.93000 0.57823 11
0.62237 1.59802 30.16500 3.52620 -55.85255 0.00571 22.67661 3.93980 -74.93000 0.64058 11
3.02270 1.53624 27.59151 12.21316 -55.79009 0.00571 22.67661 3.93980 -74.93000 0.67998 11
0.66832 1.42687 30.16500 3.99905 -54.01009 0.00571 22.67661 3.93980 -74.93000 0.74307 11
3.13170 1.46571 27.77341 11.77400 -52.61492 0.00571 22.67661 3.93980 -74.93000 0.77943 11
0.83963 1.53766 30.16500 4.25458 -49.56926 0.00571 22.67661 3.93980 -74.93000 0.83657 11
2.87670 1.51925 28.00940 11.20427 -49.43687 0.00571 22.67661 3.93980 -74.93000 0.86565 11
0.78305 1.61642 30.16500 4.64342 -48.21618 0.00571 22.67661 3.93980 -74.93000 0.92741 11
-2.48931 1.79385 28.77894 9.34644 -49.45309 0.00571 22.67661 3.93980 -74.93000 0.95514 11
-0.15752 1.38105 30.16500 3.73711 -47.92021 0.00571 22.67661 3.93980 -74.93000 0.97978 11
-2.73599 1.33112 28.66662 9.61759 -45.94199 0.00571 22.67661 3.93980 -74.93000 1.01984 11
0.05768 1.08892 30.16500 4.11001 -43.14093 0.00571 22.67661 3.93980 -74.93000 1.04858 11
-2.83912 1.43540 28.75629 9.40113 -39.54358 0.00571 22.67661 3.93980 -74.93000 1.08312 11
0.03610 1.51281 30.16500 4.53632 -40.12150 0.00571 22.67661 3.93980 -74.93000 1.10659 11
-1.81337 1.22849 29.29863 8.09178 -38.06076 0.00571 22.67661 3.93980 -74.93000 1.14256 11
-0.03582 1.09143 30.16500 5.49206 -36.82546 0.00571 22.67661 3.93980 -74.93000 1.15341 11
-2.53683 1.18388 28.76554 9.37879 -32.90740 0.00571 22.67661 3.93980 -74.93000 1.18415 11
0.18283 1.15675 30.16500 6.11382 -31.25328 0.00571 22.67661 3.93980 -74.93000 1.20026 11
-2.25365 0.83199 28.65640 9.64228 -27.27904 0.00571 22.67661 3.93980 -74.93000 1.22853 11
0.50760 0.55931 30.16500 7.46432 -24.24628 0.00571 22.67661 3.93980 -74.93000 1.24486 11
-1.99583 0.48641 29.03602 8.72579 -18.36587 0.00571 22.67661 3.93980 -74.93000 1.26923 11
0.33806 0.62841 30.16500 6.67304 -15.57728 0.00571 22.67661 3.93980 -74.93000 1.28367 11
3.11556 0.52602 30.16500 7.91159 -12.06148 0.00571 22.67661 3.93980 -74.93000 1.29731 11
-0.72261 0.82529 30.16500 5.88040 -8.88620 0.00571 22.67661 3.93980 -74.93000 1.31247 11
-1.93595 0.99286 30.16500 6.99503 -3.79535 0.00571 22.67661 3.93980 -74.93000 1.33678 11
-1.35487 1.31423 30.16500 6.77654 -3.69425 0.00571 22.67661 3.93980 -74.93000 1.33763 11
1.76126 1.39063 16.41638 26.24337 -64.58985 0.00571 11.76245 19.78371 -74.93000 0.43101 11
-2.34237 1.76973 7.72239 29.45164 -63.24310 0.00571 11.76245 19.78371 -74.93000 0.46976 11
-0.59479 1.36718 11.21288 -28.00583 -64.88965 0.00571 9.39282 -21.01251 -74.93000 0.42799 11
1.79382 1.61761 20.74951 -21.91024 -61.83658 0.00571 9.39282 -21.01251 -74.93000 0.47764 11
-2.82007 1.60655 -30.16500 2.73195 -64.64831 0.00571 -22.99049 1.08990 -74.93000 0.42810 11
-0.23046 1.55408 -30.16500 -7.85162 -63.93518 0.00571 -22.99049 1.08990 -74.93000 0.47611 11
-0.10533 1.52890 -29.33910 -7.99410 -63.89942 0.00571 -22.99049 1.08990 -74.93000 0.47893 11
-2.94662 1.44952 -30.16500 2.15190 -62.92409 0.00571 -22.99049 1.08990 -74.93000 0.53776 11
-0.20323 1.49303 -30.16500 -7.54817 -61.81978 0.00571 -22.99049 1.08990 -74.93000 0.58352 11
-0.00968 1.46873 -29.49870 -7.60877 -61.74903 0.00571 -22.99049 1.08990 -74.93000 0.58578 11
-3.06179 1.32460 -30.16500 1.90422 -59.44981 0.00571 -22.99049 1.08990 -74.93000 0.63662 11
0.01531 1.37166 -30.16500 -7.13429 -54.76810 0.00571 -22.99049 1.08990 -74.93000 0.68719 11
3.12504 1.26063 -30.16500 1.61885 -50.21683 0.00571 -22.99049 1.08990 -74.93000 0.73618 11
0.13317 1.16787 -30.16500 -6.91977 -45.02406 0.00571 -22.99049 1.08990 -74.93000 0.78757 11
2.92855 1.35645 -30.16500 1.28389 -41.94514 0.00571 -22.99049 1.08990 -74.93000 0.82673 11
0.27060 1.41089 -30.16500 -6.87624 -39.47532 0.00571 -22.99049 1.08990 -74.93000 0.87874 11
3.01209 1.36280 -30.16500 1.11896 -37.92793 0.00571 -22.99049 1.08990 -74.93000 0.91543 11
0.00663 1.25437 -30.16500 -6.36828 -34.72014 0.00571 -22.99049 1.08990 -74.93000 0.95723 11
3.05726 1.14396 -30.16500 0.99468 -30.83313 0.00571 -22.99049 1.08990 -74.93000 0.99535 11
-0.25710 0.97585 -30.16500 -6.76839 -24.71451 0.00571 -22.99049 1.08990 -74.93000 1.03981 11
-2.79171 0.88999 -30.16500 -1.33630 -16.06141 0.00571 -22.99049 1.08990 -74.93000 1.08356 11
-0.34276 0.85715 -30.16500 -6.63645 -10.72138 0.00571 -22.99049 1.08990 -74.93000 1.11259 11
-2.30172 0.87249 -30.16500 -1.78630 -1.24686 0.00571 -22.99049 1.08990 -74.93000 1.16265 11
-0.81680 0.94631 -30.16500 -5.11100 1.77452 0.00571 -22.99049 1.08990 -74.93000 1.17845 11
-2.21034 0.98932 -30.16500 -0.56342 7.05611 0.00571 -22.99049 1.08990 -74.93000 1.23289 11
-1.00088 0.95627 -30.16500 -3.82690 9.39165 0.00571 -22.99049 1.08990 -74.93000 1.24705 11
-2.05135 0.90913 -30.16500 -0.99656 18.40603 0.00571 -22.99049 1.08990 -74.93000 1.30329 11
-1.02928 1.08758 -30.16500 -3.12641 20.17283 0.00571 -22.99049 1.08990 -74.93000 1.31286 11
-2.62809 1.43989 -30.16500 1.02607 18.43406 0.00571 -22.99049 1.08990 -74.93000 1.35856 11
-0.48246 1.38344 -30.16500 -4.01204 19.56099 0.00571 -22.99049 1.08990 -74.93000 1.37984 11
-2.72272 2.05803 -30.16500 0.60009 20.26418 0.00571 -22.99049 1.08990 -74.93000 1.42049 11
-0.46962 2.09696 -30.16500 -3.61618 17.18268 0.00571 -22.99049 1.08990 -74.93000 1.44136 11
-2.46312 1.79657 -30.16500 0.02399 12.22466 0.00571 -22.99049 1.08990 -74.93000 1.48105 11
-0.62608 1.76993 -30.16500 -3.98010 11.39089 0.00571 -22.99049 1.08990 -74.93000 1.49711 11
-3.02199 1.73327 -30.16500 0.52614 9.15478 0.00571 -22.99049 1.08990 -74.93000 1.52832 11
-0.15116 1.74591 -30.16500 -4.14459 7.72946 0.00571 -22.99049 1.08990 -74.93000 1.55222 11
-3.09516 1.52171 -30.16500 0.51413 7.42684 0.00571 -22.99049 1.08990 -74.93000 1.58068 11
0.25027 1.25256 -30.16500 -3.31554 8.34705 0.00571 -22.99049 1.08990 -74.93000 1.60475 11
2.87695 1.79177 -30.16500 0.60349 9.15326 0.00571 -22.99049 1.08990 -74.93000 1.62368 11
0.77168 2.21874 -30.16500 -3.20332 5.20813 0.00571 -22.99049 1.08990 -74.93000 1.65373 11
2.73106 1.53320 -30.16500 -0.47806 4.19811 0.00571 -22.99049 1.08990 -74.93000 1.66534 11
0.48137 1.55938 -30.16500 -3.43590 4.81682 0.00571 -22.99049 1.08990 -74.93000 1.68553 11
3.08712 2.12363 -30.16500 -0.48744 4.42187 0.00571 -22.99049 1.08990 -74.93000 1.70012 11
0.14727 2.17690 -30.16500 -2.84375 1.81908 0.00571 -22.99049 1.08990 -74.93000 1.71663 11
2.46441 2.24607 -30.16500 -0.90296 -1.11773 0.00571 -22.99049 1.08990 -74.93000 1.73129 11
2.90895 2.86663 -30.19000 -1.23747 -5.97441 0.00571 -22.99049 1.08990 -74.93000 1.75397 11
-0.47670 1.71606 -30.16500 -2.11301 -7.06848 0.00571 -22.99049 1.08990 -74.93000 1.77546 11
2.59182 0.92325 -30.16500 -0.25802 -5.61602 0.00571 -22.99049 1.08990 -74.93000 1.78870 11
1.01531 1.07730 -30.16500 -0.95539 1.19572 0.00571 -22.99049 1.08990 -74.93000 1.82962 11
2.29980 1.19874 -30.16500 -0.61625 1.41746 0.00571 -22.99049 1.08990 -74.93000 1.83136 11
0.55423 1.20504 -30.16500 -1.74593 2.36426 0.00571 -22.99049 1.08990 -74.93000 1.84429 11
-2.95037 1.39058 -26.32203 15.27795 -64.62095 0.00571 -20.30117 10.84496 -74.93000 0.42830 11
-0.68115 0.97339 -30.17575 5.97424 -56.98723 0.00571 -20.30117 10.84496 -74.93000 0.47896 11
3.13580 0.84493 -26.98297 13.68230 -46.60977 0.00571 -20.30117 10.84496 -74.93000 0.54688 11
-0.44316 0.76394 -29.42821 7.77897 -37.86231 0.00571 -20.30117 10.84496 -74.93000 0.58859 11
2.71480 1.00223 -26.80202 14.11914 -29.34740 0.00571 -20.30117 10.84496 -74.93000 0.63242 11
-0.48449 1.03519 -29.72435 7.06402 -23.26123 0.00571 -20.30117 10.84496 -74.93000 0.67663 11
3.04802 1.02531 -26.91247 13.85250 -15.68105 0.00571 -20.30117 10.84496 -74.93000 0.72781 11
-0.20089 0.56168 -29.35812 7.94818 -5.37030 0.00571 -20.30117 10.84496 -74.93000 0.77538 11
2.86160 0.48087 -27.87458 11.52975 3.24330 0.00571 -20.30117 10.84496 -74.93000 0.80923 11
-0.50743 0.48751 -29.18263 8.37183 12.91715 0.00571 -20.30117 10.84496 -74.93000 0.84578 11
3.01256 0.65292 -27.64375 12.08703 22.28074 0.00571 -20.30117 10.84496 -74.93000 0.88364 11
-0.73705 0.59525 -29.15396 8.44106 29.20977 0.00571 -20.30117 10.84496 -74.93000 0.91265 11
2.37006 0.43605 -27.87557 11.52736 37.55832 0.00571 -20.30117 10.84496 -74.93000 0.94557 11
0.35189 0.47345 -28.63633 9.69072 50.23016 0.00571 -20.30117 10.84496 -74.93000 0.99153 11
2.36242 0.35410 -27.61960 12.14534 58.39180 0.00571 -20.30117 10.84496 -74.93000 1.02141 11
-0.29515 1.20762 19.49123 -23.16852 -64.65583 0.00571 15.55090 -16.96821 -74.93000 0.42818 11
1.91036 1.40919 25.37849 -17.28126 -61.64581 0.00571 15.55090 -16.96821 -74.93000 0.46425 11
-0.20519 1.36348 19.34007 -23.31968 -58.82539 0.00571 15.55090 -16.96821 -74.93000 0.53368 11
1.72931 1.37634 24.92723 -17.73252 -57.00992 0.00571 15.55090 -16.96821 -74.93000 0.56543 11
0.06635 1.39640 20.35174 -22.30802 -51.29407 0.00571 15.55090 -16.96821 -74.93000 0.64191 11
1.51702 1.45122 24.73949 -17.92026 -50.22279 0.00571 15.55090 -16.96821 -74.93000 0.66493 11
0.00722 1.40333 20.56492 -22.09483 -46.19207 0.00571 15.55090 -16.96821 -74.93000 0.74192 11
1.56262 1.41492 25.09032 -17.56943 -44.99348 0.00571 15.55090 -16.96821 -74.93000 0.76607 11
0.05264 1.43822 20.66917 -21.99058 -40.21112 0.00571 15.55090 -16.96821 -74.93000 0.83725 11
1.60874 1.43296 24.70539 -17.95436 -39.08460 0.00571 15.55090 -16.96821 -74.93000 0.85848 11
-0.19293 1.19888 19.91670 -22.74305 -34.97710 0.00571 15.55090 -16.96821 -74.93000 0.92344 11
1.81098 1.17173 24.67313 -17.98662 -31.77523 0.00571 15.55090 -16.96821 -74.93000 0.95246 11
-0.17883 1.37436 19.79666 -22.86309 -25.93832 0.00571 15.55090 -16.96821 -74.93000 1.01084 11
1.76637 1.37286 24.63190 -18.02785 -24.49212 0.00571 15.55090 -16.96821 -74.93000 1.03851 11
-0.21975 1.25750 19.98162 -22.67813 -19.84467 0.00571 15.55090 -16.96821 -74.93000 1.09667 11
1.75144 1.13392 24.56719 -18.09256 -17.39119 0.00571 15.55090 -16.96821 -74.93000 1.12388 11
0.06161 0.98905 22.29490 -20.36485 -10.39159 0.00571 15.55090 -16.96821 -74.93000 1.17214 11
1.52402 0.97509 24.54345 -18.11630 -8.25053 0.00571 15.55090 -16.96821 -74.93000 1.18597 11
0.04026 1.60923 22.83102 -19.82874 -1.25563 0.00571 15.55090 -16.96821 -74.93000 1.23341 11
1.54915 1.62774 25.22856 -17.43119 -1.27478 0.00571 15.55090 -16.96821 -74.93000 1.24597 11
0.04829 2.06054 22.81894 -19.84081 -5.19357 0.00571 15.55090 -16.96821 -74.93000 1.28488 11
1.60223 2.03564 25.09642 -17.56333 -7.01516 0.00571 15.55090 -16.96821 -74.93000 1.29866 11
-0.21112 2.06348 22.69839 -19.96136 -11.28801 0.00571 15.55090 -16.96821 -74.93000 1.33332 11
1.83386 2.13672 25.05702 -17.60273 -13.52987 0.00571 15.55090 -16.96821 -74.93000 1.34895 11
-0.24885 2.13191 22.39532 -20.26443 -16.23149 0.00571 15.55090 -16.96821 -74.93000 1.37809 11
1.67199 2.23302 24.44432 -18.21543 -18.56573 0.00571 15.55090 -16.96821 -74.93000 1.39233 11
-0.55230 2.26615 22.76373 -19.89602 -24.52033 0.00571 15.55090 -16.96821 -74.93000 1.42072 11
2.10315 2.24871 24.96470 -17.69505 -27.59898 0.00571 15.55090 -16.96821 -74.93000 1.43951 11
0.15511 1.41563 24.41573 -18.24402 -35.43752 0.00571 15.55090 -16.96821 -74.93000 1.47308 11
1.28173 1.53944 25.51845 -17.14130 -35.26083 0.00571 15.55090 -16.96821 -74.93000 1.47889 11
-0.23988 1.57886 23.82933 -18.83042 -33.88400 0.00571 15.55090 -16.96821 -74.93000 1.49802 11
1.64553 1.79864 25.36854 -17.29122 -34.31935 0.00571 15.55090 -16.96821 -74.93000 1.50722 11
-0.50802 1.93750 23.82222 -18.83753 -35.03969 0.00571 15.55090 -16.96821 -74.93000 1.52217 11
2.41379 2.14296 25.11553 -17.54422 -37.40551 0.00571 15.55090 -16.96821 -74.93000 1.53660 11
-0.23220 2.44766 23.89851 -18.76007 -38.58624 0.00571 15.55090 -16.96821 -74.93000 1.54647 11
2.10279 2.41895 24.43504 -18.22471 -39.68668 0.00571 15.55090 -16.96821 -74.93000 1.55168 11
-1.75569 1.30519 24.33584 -18.32391 -39.72207 0.00571 15.55090 -16.96821 -74.93000 1.55256 11
-3.08047 1.10724 25.05118 -17.60857 -38.38705 0.00571 15.55090 -16.96821 -74.93000 1.56626 11
1.86769 1.84610 24.56368 -18.08338 -17.40648 0.00147 24.56897 -18.10076 -17.40135 1.12396 11
-0.22130 2.52548 22.75414 -19.90561 -18.42962 0.00147 24.56897 -18.10076 -17.40135 1.13965 11
1.58660 2.50410 23.61322 -19.04653 -20.42784 0.00147 24.56897 -18.10076 -17.40135 1.14848 11
-1.33180 1.39794 23.81028 -18.84947 -20.83358 0.00147 24.56897 -18.10076 -17.40135 1.15054 11
2.97925 1.13454 24.87963 -17.78013 -19.59937 0.00147 24.56897 -18.10076 -17.40135 1.16596 11
-1.57322 1.06876 24.71373 -17.94603 -19.43046 0.00147 24.56897 -18.10076 -17.40135 1.16712 11
2.95226 0.98421 25.48506 -17.17469 -17.65508 0.00147 24.56897 -18.10076 -17.40135 1.18081 11
1.52341 1.57250 18.90391 23.75585 -64.61053 0.00571 13.64688 18.53411 -74.93000 0.42848 11
-2.58137 1.49986 9.11533 28.87467 -64.42094 0.00571 13.64688 18.53411 -74.93000 0.47295 11
1.81921 1.53890 16.90305 25.75670 -63.64635 0.00571 13.64688 18.53411 -74.93000 0.54794 11
-2.57850 1.52713 9.52902 28.70331 -63.06659 0.00571 13.64688 18.53411 -74.93000 0.57908 11
-2.71814 1.65626 9.54920 28.69495 -64.11615 0.00571 13.64688 18.53411 -74.93000 0.68010 11
-1.25365 1.38650 -8.22343 -29.24410 -64.28349 0.00571 -5.25959 -22.40731 -74.93000 0.42845 11
1.07295 1.50904 1.61367 -30.16500 -62.48106 0.00571 -5.25959 -22.40731 -74.93000 0.47082 11
-0.99945 1.59690 -7.26272 -29.64204 -62.36892 0.00571 -5.25959 -22.40731 -74.93000 0.54516 11
0.87579 1.67297 1.03120 -30.16500 -62.83265 0.00571 -5.25959 -22.40731 -74.93000 0.57765 11
1.70107 0.62058 -0.71312 -30.16500 -62.29153 0.00571 -5.25959 -22.40731 -74.93000 1.80937 11
-1.84949 0.53497 -2.67181 -30.16500 -58.00626 0.00571 -5.25959 -22.40731 -74.93000 1.82655 11
1.73965 0.55757 -0.68846 -30.16500 -51.65194 0.00571 -5.25959 -22.40731 -74.93000 1.85222 11
-1.63246 1.57976 -4.13942 -30.16500 -49.36201 0.00571 -5.25959 -22.40731 -74.93000 1.87357 11
-1.91965 1.97969 -4.10316 -30.95078 -49.43922 0.00571 -5.25959 -22.40731 -74.93000 1.87633 11
-2.29349 1.15786 -30.30359 5.66560 -63.84191 0.00571 -22.71265 3.72639 -74.93000 0.43080 11
-0.78807 1.08443 -30.16500 -0.74117 -60.08516 0.00571 -22.71265 3.72639 -74.93000 0.45762 11
-2.24436 0.99256 -30.35759 5.53525 -49.07310 0.00571 -22.71265 3.72639 -74.93000 0.53590 11
-1.71651 1.00663 -31.13293 3.71617 -47.70434 0.00571 -22.71265 3.72639 -74.93000 0.54377 11
-0.78786 1.05331 -30.16500 0.41668 -45.62881 0.00571 -22.71265 3.72639 -74.93000 0.55761 11
-2.73507 1.06727 -29.40577 7.83314 -37.44377 0.00571 -22.71265 3.72639 -74.93000 0.62413 11
-0.60000 1.02903 -30.16500 1.00634 -32.44091 0.00571 -22.71265 3.72639 -74.93000 0.65683 11
-2.77669 1.16197 -29.30979 8.06486 -23.49489 0.00571 -22.71265 3.72639 -74.93000 0.71689 11
-0.64081 1.05745 -30.16500 1.07372 -19.50781 0.00571 -22.71265 3.72639 -74.93000 0.74869 11
-2.57427 0.81694 -30.17354 5.97958 -6.27556 0.00571 -22.71265 3.72639 -74.93000 0.81490 11
-0.60485 0.90218 -30.16500 0.42142 -1.10600 0.00571 -22.71265 3.72639 -74.93000 0.84289 11
-2.66909 1.39277 -29.73307 7.04296 6.77908 0.00571 -22.71265 3.72639 -74.93000 0.88990 11
-0.56901 1.42516 -30.16500 -0.02030 7.73270 0.00571 -22.71265 3.72639 -74.93000 0.91883 11
-2.60737 1.62674 -29.92783 6.57277 10.65924 0.00571 -22.71265 3.72639 -74.93000 0.97893 11
-0.60229 1.68831 -30.16500 -0.17546 9.97872 0.00571 -22.71265 3.72639 -74.93000 1.00626 11
-2.71950 1.72936 -29.85028 6.75999 8.09012 0.00571 -22.71265 3.72639 -74.93000 1.06105 11
-0.66209 1.75745 -30.16500 0.30872 6.62639 0.00571 -22.71265 3.72639 -74.93000 1.08791 11
-2.81000 1.94451 -29.80237 6.87565 2.54954 0.00571 -22.71265 3.72639 -74.93000 1.13483 11
-0.43062 1.91297 -30.16500 0.50047 -0.44711 0.00571 -22.71265 3.72639 -74.93000 1.16458 11
-2.98817 1.73123 -29.84065 6.78325 -5.05959 0.00571 -22.71265 3.72639 -74.93000 1.20947 11
0.06170 1.68075 -30.16500 0.68964 -6.34743 0.00571 -22.71265 3.72639 -74.93000 1.24162 11
2.87795 1.85849 -29.82451 6.82220 -9.88612 0.00571 -22.71265 3.72639 -74.93000 1.27373 11
0.11927 1.75129 -30.16500 0.81965 -12.51103 0.00571 -22.71265 3.72639 -74.93000 1.31177 11
2.84662 1.85344 -29.87653 6.69662 -14.21414 0.00571 -22.71265 3.72639 -74.93000 1.34024 11
0.51293 2.36312 -30.16500 1.72130 -18.74415 0.00571 -22.71265 3.72639 -74.93000 1.37888 11
2.57750 2.11039 -30.30187 5.66977 -23.23930 0.00571 -22.71265 3.72639 -74.93000 1.40222 11
-0.14566 1.41326 15.26355 -26.32799 -64.93438 0.00571 12.10096 -19.57849 -74.93000 0.42789 11
1.50298 1.39557 21.18336 -21.47639 -63.66280 0.00571 12.10096 -19.57849 -74.93000 0.45696 11
-0.05975 1.31771 16.48038 -25.82397 -56.11126 0.00571 12.10096 -19.57849 -74.93000 0.54171 11
1.64449 1.26626 21.76312 -20.89663 -53.77953 0.00571 12.10096 -19.57849 -74.93000 0.57001 11
0.11994 1.04098 15.80899 -26.10206 -48.63083 0.00571 12.10096 -19.57849 -74.93000 0.64235 11
0.63435 1.10586 17.31080 -25.47999 -47.64575 0.00571 12.10096 -19.57849 -74.93000 0.64893 11
1.26059 1.55740 18.67378 -23.98597 -46.82811 0.00571 12.10096 -19.57849 -74.93000 0.65617 11
-0.23085 1.84467 13.92676 -26.88171 -51.01747 0.00571 12.10096 -19.57849 -74.93000 0.71967 11
0.97523 1.84983 17.69615 -25.32038 -52.43293 0.00571 12.10096 -19.57849 -74.93000 0.73496 11
-0.26779 1.70737 13.54700 -27.03901 -56.09946 0.00571 12.10096 -19.57849 -74.93000 0.79904 11
1.04090 1.68331 17.67810 -25.32785 -56.70068 0.00571 12.10096 -19.57849 -74.93000 0.81530 11
-0.38300 1.51448 13.27964 -27.14976 -57.05766 0.00571 12.10096 -19.57849 -74.93000 0.87600 11
1.11140 1.45778 17.94093 -25.21899 -56.74523 0.00571 12.10096 -19.57849 -74.93000 0.89485 11
1.27657 1.43999 18.28154 -24.37821 -56.64195 0.00571 12.10096 -19.57849 -74.93000 0.89798 11
-0.13396 1.54415 15.00913 -26.43337 -56.01693 0.00571 12.10096 -19.57849 -74.93000 0.94875 11
0.92943 1.57270 17.68907 -25.32331 -56.05707 0.00571 12.10096 -19.57849 -74.93000 0.95901 11
-0.27597 1.94086 14.76005 -26.53655 -61.52631 0.00571 12.10096 -19.57849 -74.93000 1.00645 11
1.10426 1.85842 18.02117 -25.18575 -62.64866 0.00571 12.10096 -19.57849 -74.93000 1.02003 11
-0.31201 1.36914 16.41996 -25.84899 -62.92606 0.00571 12.10096 -19.57849 -74.93000 2.29543 11
1.20030 1.25658 17.77759 -25.28664 -62.58125 0.00571 12.10096 -19.57849 -74.93000 2.30121 11
-0.26488 0.50773 17.07633 -25.55005 -58.20165 0.00571 12.10096 -19.57849 -74.93000 2.32444 11
0.58045 0.15267 17.77313 -25.26143 -56.57634 0.00571 12.10096 -19.57849 -74.93000 2.33428 11
-1.21126 0.28057 17.92122 -25.22715 -55.77962 0.00571 12.10096 -19.57849 -74.93000 2.33733 11
-0.47318 0.13750 18.62390 -24.96315 -46.20652 0.00571 12.10096 -19.57849 -74.93000 2.38257 11
1.58976 1.53752 19.24508 -24.67879 -42.25827 0.00571 12.10096 -19.57849 -74.93000 2.40999 11
-2.21245 1.38828 16.10140 -25.95388 -48.27171 0.00571 12.10096 -19.57849 -74.93000 0.64418 11
1.47357 1.39573 20.17092 22.48883 -64.57474 0.00571 14.63148 17.76711 -74.93000 0.42771 11
-2.65088 1.43489 12.10094 27.63799 -62.52596 0.00571 14.63148 17.76711 -74.93000 0.46793 11
1.58450 1.48082 19.91246 22.74730 -61.04461 0.00571 14.63148 17.76711 -74.93000 0.54309 11
-2.68225 1.50298 12.37864 27.52296 -60.33033 0.00571 14.63148 17.76711 -74.93000 0.57889 11
1.56572 1.53503 20.08184 22.57792 -60.88646 0.00571 14.63148 17.76711 -74.93000 0.65079 11
-2.71974 1.57426 12.82998 27.33601 -60.60467 0.00571 14.63148 17.76711 -74.93000 0.68564 11
1.61101 1.54370 19.12256 23.53719 -59.29433 0.00571 14.63148 17.76711 -74.93000 0.76454 11
-2.68086 1.51875 12.39669 27.51548 -58.93172 0.00571 14.63148 17.76711 -74.93000 0.79566 11
1.69811 1.42401 18.93895 23.72080 -57.82419 0.00571 14.63148 17.76711 -74.93000 0.86208 11
-2.70136 1.45262 12.78973 27.35268 -56.77211 0.00571 14.63148 17.76711 -74.93000 0.89017 11
1.71362 1.49710 18.79934 23.86041 -52.56682 0.00571 14.63148 17.76711 -74.93000 0.95434 11
2.94095 1.50869 15.43853 27.22122 -52.15928 0.00571 14.63148 17.76711 -74.93000 0.97134 11
-2.87339 1.59471 13.04159 27.24836 -52.23660 0.00571 14.63148 17.76711 -74.93000 0.97948 11
1.69728 1.59922 18.31596 24.34380 -51.87446 0.00571 14.63148 17.76711 -74.93000 1.04301 11
-2.71532 1.60434 12.44440 27.49572 -52.09575 0.00571 14.63148 17.76711 -74.93000 1.06927 11
1.88833 1.68610 17.99489 24.66486 -52.34096 0.00571 14.63148 17.76711 -74.93000 1.12612 11
2.79500 1.71150 15.72506 26.93470 -52.63965 0.00571 14.63148 17.76711 -74.93000 1.13734 11
-2.88651 1.97846 13.51685 27.05150 -53.42595 0.00571 14.63148 17.76711 -74.93000 1.14533 11
2.07281 1.70610 16.92188 25.73787 -60.77334 0.00571 14.63148 17.76711 -74.93000 1.20562 11
2.66276 1.75318 15.71310 26.94665 -61.05882 0.00571 14.63148 17.76711 -74.93000 1.21156 11
-2.79047 1.87532 13.79842 26.93487 -61.73725 0.00571 14.63148 17.76711 -74.93000 1.21845 11
1.55931 1.22325 18.07184 24.58791 -59.89394 0.00571 14.63148 17.76711 -74.93000 1.26187 11
3.03518 1.10766 15.42969 27.23007 -58.50344 0.00571 14.63148 17.76711 -74.93000 1.27658 11
-2.51908 0.78703 13.89558 26.89462 -57.16979 0.00571 14.63148 17.76711 -74.93000 1.28366 11
0.56733 0.28014 16.09412 26.56563 -50.43127 0.00571 14.63148 17.76711 -74.93000 1.30964 11
0.29536 1.03119 18.25663 24.40312 -33.57157 0.00571 14.63148 17.76711 -74.93000 1.37685 11
-1.07130 1.29197 -4.42557 -30.16500 -63.86218 0.00571 -2.61735 -22.86701 -74.93000 0.42924 11
1.26501 1.59355 4.73814 -30.16500 -61.20666 0.00571 -2.61735 -22.86701 -74.93000 0.46952 11
-1.20597 1.68919 -4.92934 -30.60856 -61.65889 0.00571 -2.61735 -22.86701 -74.93000 0.53525 11
1.23214 1.76834 3.77570 -30.16500 -64.33615 0.00571 -2.61735 -22.86701 -74.93000 0.57431 11
-2.55480 1.61365 -4.82986 -30.64977 -63.42263 0.00162 -3.87578 -31.60410 -79.94270 1.16743 11
-2.59525 1.50137 -5.13058 -30.52399 -63.23486 0.00162 -3.87578 -31.60410 -79.94270 1.19586 11
-1.13378 1.36616 -6.00365 -30.16357 -64.28087 0.00571 -3.83369 -22.69479 -74.93000 0.43026 11
1.22088 1.30817 3.38947 -30.16500 -61.33380 0.00571 -3.83369 -22.69479 -74.93000 0.47107 11
-1.28559 1.32833 -6.01678 -30.15813 -56.37446 0.00571 -3.83369 -22.69479 -74.93000 0.53412 11
1.40042 1.37686 3.18090 -30.16500 -53.30394 0.00571 -3.83369 -22.69479 -74.93000 0.57728 11
-1.42847 1.48234 -6.33936 -30.02451 -51.52175 0.00571 -3.83369 -22.69479 -74.93000 0.63109 11
